campaign_1,campaign_2,overlap_count
H0MN07091,H0IL11052,1785
H0MN07091,S0KS00091,267
H0MN07091,H0ME02083,1992
H0MN07091,H2NY18087,7
H0MN07091,H8OH16108,369
H0MN07091,H6TX02079,1253
H0MN07091,H0IL17083,5547
H0MN07091,H8NM02156,3312
H0MN07091,H0TX32087,4865
H0MN07091,H0TN01118,159
H0MN07091,H8OH05036,64
H0MN07091,S0KS00315,1083
H0MN07091,H8VA01147,150
H0MN07091,S8MS00261,1210
H0MN07091,S0TN00169,696
H0MN07091,H8KY02031,845
H0MN07091,H0CA28182,583
H0MN07091,H6FL02208,847
H0MN07091,H8SC04250,857
H0MN07091,S6WY00068,655
H0MN07091,H4IL12060,861
H0MN07091,H6FL13148,883
H0MN07091,H2IL16107,167
H0MN07091,H0IN02190,2300
H0MN07091,H0IA04145,190
H0MN07091,H2UT02324,1227
H0MN07091,H0OR02150,21
H0MN07091,S4AK00099,289
H0MN07091,H8GA06286,5052
H0MN07091,H0CA48198,5468
H0MN07091,S4SD00049,864
H0MN07091,H0WI03175,757
H0MN07091,H0MN02134,2482
H0MN07091,H0TX11230,138
H0MN07091,H6MI04113,3923
H0MN07091,H0NV04056,137
H0MN07091,H4MN06087,3394
H0MN07091,H0GA06192,270
H0MN07091,S0KS00257,78
H0MN07091,H2NY14128,16
H0MN07091,H8TX21307,573
H0MN07091,H4NC10047,82
H0MN07091,H2TX06269,206
H0MN07091,H0NY27116,1
H0MN07091,H4TX10093,3441
H0MN07091,H0IN05326,2834
H0MN07091,H0OK05205,2922
H0MN07091,H0TX32079,107
H0MN07091,H0FL13133,432
H0MN07091,H0FL03175,241
H0MN07091,H0MI13471,349
H0MN07091,S2GA00183,58
H0MN07091,H0MN03124,504
H0MN07091,H6FL01119,224
H0MN07091,S8WV00143,13
H0MN07091,H0SC03077,103
H0MN07091,S2SD00068,576
H0MN07091,H0NJ07261,4515
H0MN07091,H0PA06167,10
H0MN07091,H0NY02234,2752
H0MN07091,H0WI07127,170
H0MN07091,H2OH03067,175
H0MN07091,H0OH03111,2
H0MN07091,H2TX06251,447
H0MN07091,S0OH00133,607
H0MN07091,H0KS03244,24
H0MN07091,H0IN08114,846
H0MN07091,S2NC00489,235
H0MN07091,S0AR00150,187
H0MN07091,H8MD01094,875
H0MN07091,S0NH00326,108
H0MN07091,H0VA10160,89
H0MN07091,H8CA10209,48
H0MN07091,H0NH01282,814
H0MN07091,S0VA00146,301
H0MN07091,H0IL14197,74
H0MN07091,S4WV00159,1105
H0MN07091,H2OH16069,6
H0MN07091,H2WA03100,31
H0MN07091,H0VA10186,231
H0MN07091,S8ID00027,241
H0MN07091,S2AZ00349,23
H0MN07091,S0VA00179,72
H0MN07091,H0CO06119,23
H0MN07091,H2OH16051,382
H0MN07091,H4GA01039,101
H0MN07091,H4GA11061,843
H0MN07091,H8VA11070,21
H0MN07091,S2AL00145,1
H0MN07091,H6KY01110,68
H0MN07091,H6WI08155,1284
H0MN07091,H4MI07103,137
H0MN07091,H6MS01131,907
H0MN07091,H0FL20120,1
H0MN07091,H8AZ01237,348
H0MN07091,S0WY00137,393
H0MN07091,H8WV03097,2739
H0MN07091,H8TX03123,884
H0MN07091,H0NJ09200,34
H0MN07091,S0ND00093,459
H0MN07091,H6CA44145,125
H0MN07091,H0AZ01259,42
H0MN07091,H0CA03128,45
H0MN07091,H0NY10112,54
H0MN07091,S8ND00120,395
H0MN07091,H8FL17053,864
H0MN07091,H0IL15129,178
H0MN07091,H2TX06343,102
H0MN07091,H0WI07101,127
H0MN07091,H0MI03290,259
H0MN07091,H0PA03271,50
H0MN07091,H2TX08182,47
H0MN07091,S2WA00387,20
H0MN07091,H0FL10113,44
H0MN07091,H4NE01064,322
H0MN07091,H0VA09055,37
H0MN07091,H0PA08221,2092
H0MN07091,H8TX27049,29
H0MN07091,H0AL02178,36
H0MN07091,H2IA05072,13
H0MN07091,S2AK00127,124
H0MN07091,S4PA00121,627
H0MN07091,H2AZ09142,33
H0MN07091,H4CO04090,78
H0MN07091,H0FL08208,159
H0MN07091,S2NC00505,252
H0MN07091,H0NV04015,370
H0MN07091,S0MO00183,517
H0MN07091,S8ID00092,628
H0MN07091,S8NJ00483,79
H0MN07091,H0NC03149,31
H0MN07091,H0KS01198,2
H0MN07091,H0TX17195,3
H0MN07091,H8TN07076,875
H0MN07091,H0MA04259,2
H0MN07091,H0VA07133,94
H0MN07091,H6IL18088,57
H0MN07091,H0CA37167,13
H0MN07091,H2AZ01339,7
H0MN07091,H0NY19204,51
H0MN07091,H0WA08103,41
H0MN07091,H0IL01194,4
H0MN07091,S0AL00263,7
H0MN07091,H0NM02229,33
H0MN07091,H2AL05128,1
H0MN07091,S2AZ00331,6
H0MN07091,H0KS02188,189
H0MN07091,S2GA00175,5
H0MN07091,H4WA04104,190
H0MN07091,H0KS03236,114
H0MN07091,H6PR00082,453
H0MN07091,H0NY18172,265
H0MN07091,H0CA15247,8
H0MN07091,H8IN06129,920
H0MN07091,H0WI05113,60
H0MN07091,S8AL00381,141
H0MN07091,H0MN05251,89
H0MN07091,H8CA49108,150
H0MN07091,H2NM01276,126
H0MN07091,H8MN08043,394
H0MN07091,H8SC05158,36
H0MN07091,H8OH12180,41
H0MN07091,H8AL02171,16
H0MN07091,S0AL00206,28
H0MN07091,H0FL07143,130
H0MN07091,H8NJ04014,14
H0MN07091,H2TX14149,23
H0MN07091,H8OK01157,4
H0MN07091,H0ME01119,4
H0MN07091,H4TX04039,39
H0MN07091,H2LA02156,237
H0MN07091,H6LA04138,10
H0MN07091,S0MA00232,23
H0MN07091,S2NE00094,458
H0MN07091,H2OK02083,17
H0MN07091,H0KS03228,13
H0MN07091,H6AL04098,52
H0MN07091,H0NY03083,196
H0MN07091,H6FL18121,76
H0MN07091,S2OH00329,8
H0MN07091,H0NC03172,172
H0MN07091,H8NY02104,842
H0MN07091,H8PA15260,2
H0MN07091,S2OH00360,50
H0MN07091,H0MN02159,3
H0MN07091,H0PA12181,55
H0MN07091,H0VA03124,3
H0MN07091,H0AZ04535,1
H0MN07091,H0NY04156,2
H0MN07091,H0OH06189,851
H0MN07091,H2SC07066,22
H0MN07091,S0VA00104,16
H0MN07091,H6PA16320,5
H0MN07091,H0NJ07279,116
H0MN07091,H8CA32088,1
H0MN07091,H0SD01094,50
H0MN07091,H0GA05277,10
H0MN07091,H2OH15228,91
H0MN07091,H0FL19213,3
H0MN07091,H2NC07096,208
H0MN07091,H0WI03159,24
H0MN07091,H0NY29054,22
H0MN07091,H0KY05015,2
H0MN07091,H2TN05339,3
H0MN07091,H0VA05160,154
H0MN07091,H8VA06104,28
H0MN07091,H0MI11129,1969
H0MN07091,H0AL01089,1
H0MN07091,H0MI10287,154
H0MN07091,S2AZ00356,21
H0MN07091,H2MT02050,16
H0MN07091,H4AZ06045,100
H0MN07091,H0NY19188,10
H0MN07091,H8TX02141,1
H0MN07091,H8MO09153,139
H0MN07091,H4WI06048,8
H0MN07091,H8PA10147,42
H0MN07091,H0CA45129,15
H0MN07091,H2VA07154,70
H0MN07091,H0OH18077,16
H0MN07091,H2CA37023,11
H0MN07091,H8ID02064,7
H0MN07091,H0IN01234,202
H0MN07091,H0MD08203,5
H0MN07091,H4MI04126,87
H0MN07091,H0FL19221,76
H0MN07091,S2OH00386,7
H0MN07091,H8TX16166,2
H0MN07091,H8TX22107,74
H0MN07091,H8TX06233,28
H0MN07091,H0CA40138,15
H0MN07091,H8OH16124,21
H0MN07091,S2PA00380,13
H0MN07091,H8WI01156,20
H0MN07091,H0MA07054,10
H0MN07091,H0AZ03461,2
H0MN07091,H0MI02094,83
H0MN07091,H2NV03161,7
H0MN07091,H0TX16130,1
H0MN07091,H0MO06073,46
H0MN07091,H8KS04112,87
H0MN07091,H2CA49242,3
H0MN07091,H2VA02064,5
H0MN07091,H2LA02206,38
H0MN07091,H0VA08198,1
H0MN07091,H2NJ07192,26
H0MN07091,H2GA06123,4
H0MN07091,H2TX34113,1
H0MN07091,H0AL02145,1
H0MN07091,H0MO07113,43
H0MN07091,H4AR04048,119
H0MN07091,H0MA05132,3
H0MN07091,H0MI06178,1
H0MN07091,H0OR02168,2
H0MN07091,H0MN04197,149
H0MN07091,H6AZ09010,2
H0MN07091,H0VA07125,9
H0MN07091,H4AR02141,52
H0MN07091,H2CA45125,8
H0MN07091,H0PA05094,8
H0MN07091,H0NY11094,6
H0MN07091,H0NY20111,15
H0MN07091,H0NJ05174,25
H0MN07091,H0OK05247,3
H0MN07091,H0NV04106,1
H0MN07091,H0MN07109,5
H0MN07091,H0NJ03211,8
H0MN07091,H0NY27108,2
H0MN07091,H2OH14064,18
H0MN07091,H4NJ01118,8
H0MN07091,H0OK05213,10
H0MN07091,S2PA00471,16
H0MN07091,S0KS00299,2
H0MN07091,H2CA22199,4
H0MN07091,H0MI05162,6
H0MN07091,H2OH15160,1
H0MN07091,H0FL15104,198
H0MN07091,S2OH00170,2
H0MN07091,H4WV02080,48
H0MN07091,H8CA04152,16
H0MN07091,H2CA01177,20
H0MN07091,S0KS00349,1
H0MN07091,H0TX32053,28
H0MN07091,H0FL09115,6
H0MN07091,H0MN02142,17
H0MN07091,H0IN05243,4
H0MN07091,H0MI10295,9
H0MN07091,H0FL24205,37
H0MN07091,H0KS01123,29
H0MN07091,H0TN01225,2
H0MN07091,H0IN05268,2
H0MN07091,H0FL19171,1
H0MN07091,H0VA11127,12
H0MN07091,H0UT01205,28
H0MN07091,H0OR02127,29
H0MN07091,H8ND00096,1
H0MN07091,H0NC07124,2
H0MN07091,S0IL00543,18
H0MN07091,H0FL03159,56
H0MN07091,H6FL09070,6
H0MN07091,H8DE01044,4
H0MN07091,H0FL22084,47
H0MN07091,H2WA08182,2
H0MN07091,H0MI08125,21
H0MN07091,H2TN07103,26
H0MN07091,H4GA02078,1
H0MN07091,H4TX04153,8
H0MN07091,H0NV04072,3
H0MN07091,H0SC01386,1
H0MN07091,H0CT05200,9
H0MN07091,H6AZ05083,32
H0MN07091,H0NM01189,5
H0MN07091,H8TX29110,10
H0MN07091,S0GA00641,4
H0MN07091,S0OR00337,1
H0MN07091,H0CA24157,2
H0MN07091,H0TX04219,25
H0MN07091,H2TX06228,6
H0MN07091,H0IN07256,3
H0MN07091,H2FL21090,12
H0MN07091,H8TX05144,1
H0MN07091,H0TX18292,4
H0MN07091,H0NY14296,8
H0MN07091,H2GA12121,4
H0MN07091,H0OR03174,3
H0MN07091,H0TX04177,3
H0MN07091,H0NY17208,2
H0MN07091,H2FL07156,3
H0MN07091,H0LA05120,26
H0MN07091,H2RI01202,25
H0MN07091,H0AL01055,38
H0MN07091,H0CT05234,1
H0MN07091,H0TX23086,3
H0MN07091,H0NC11258,9
H0MN07091,H0RI02287,5
H0MN07091,H0CA48156,8
H0MN07091,H0FL19189,2
H0MN07091,H0NY02267,5
H0MN07091,H6NE03115,9
H0MN07091,H0TX22310,1
H0MN07091,S2MO00544,19
H0MN07091,H8OR05206,1
H0MN07091,H0VA10194,1
H0MN07091,H8CA28185,2
H0MN07091,H0MD06231,8
H0MN07091,S0KS00240,1
H0MN07091,H0WA02197,1
H0MN07091,H0FL22100,3
H0MN07091,H2NJ11137,32
H0MN07091,H2WA04165,1
H0MN07091,H0DE01066,1
H0MN07091,H0CA10271,2
H0MN07091,H0TX23268,1
H0MN07091,S2GA00209,2
H0MN07091,H0IN01218,1
H0MN07091,H0NC06241,25
H0MN07091,H0TN03254,7
H0MN07091,H0TX28069,4
H0MN07091,H8ID01124,3
H0MN07091,H4OK06056,4
H0MN07091,H0CA52083,2
H0MN07091,H2CO07162,1
H0MN07091,H0AZ02265,3
H0MN07091,H0NC11191,4
H0MN07091,H0NC02158,25
H0MN07091,H0NV04031,1
H0MN07091,H2NC05157,1
H0MN07091,H8NH02275,1
H0MN07091,H2FL25018,4
H0MN07091,H8NH02283,1
H0MN07091,H2FL21074,3
H0MN07091,H0NY04149,1
H0MN07091,H0PA17115,59
H0MN07091,H0CO02225,1
H0MN07091,H6IN09176,2
H0MN07091,H0CA17193,1
H0MN07091,H2NJ12127,1
H0MN07091,H0GA09246,3
H0MN07091,H8TN09114,3
H0MN07091,H4AL06098,1
H0MN07091,H2CT02161,2
H0MN07091,H0IA04137,1
H0MN07091,H4MT01033,1
H0MN07091,H0FL19122,2
H0MN07091,H0FL07168,1
H0MN07091,H0MI11111,4
H0MN07091,H4LA06153,1
H0MN07091,H8PA13125,6
H0MN07091,H2AL03032,3
H0MN07091,H0IA04152,1
H0MN07091,H0FL19163,1
H0MN07091,H0CA06170,4
H0MN07091,H0PA18113,2
H0MN07091,H0NJ06230,1
H0MN07091,H0NY02200,8
H0MN07091,H2TN05347,1
H0MN07091,H2MA02077,6
H0MN07091,S2AL00137,1
H0MN07091,H4VA07127,1
H0MN07091,H0LA05104,2
H0MN07091,H0NH01290,1
H0MN07091,H0IL03117,2
H0MN07091,H0OR05088,1
H0MN07091,H2WA08166,2
H0MN07091,H8NJ05136,1
H0MN07091,H0IL11128,1
H0MN07091,H2CA16134,1
H0MN07091,H0AL02194,2
H0MN07091,H0CA16120,3
H0MN07091,H0NJ10232,1
H0MN07091,H0CA35146,2
H0MN07091,H0MD05225,1
H0MN07091,H0FL09081,6
H0MN07091,H0MI03233,3
H0MN07091,H0TN04195,4
H0MN07091,H0NY14239,1
H0MN07091,H0GA08099,2
H0MN07091,H0HI02221,1
H0MN07091,H0FL20153,1
H0MN07091,H0AZ05193,2
H0MN07091,S0TN00243,1
H0MN07091,H0FL21136,1
H0MN07091,H6TX19099,4
H0MN07091,H2IL06082,1
H0MN07091,H0CA20122,1
H0MN07091,H0GA02258,2
H0MN07091,H0CA15262,5
H0MN07091,H0FL07184,1
H0MN07091,H0MS02082,1
H0MN07091,H0IN01333,1
H0MN07091,H0IL02127,1
H0MN07091,H0GA13131,1
H0MN07091,H8MA02116,2
H0MN07091,H0GA07224,8
H0MN07091,H0FL26010,1
H0MN07091,H0OH13201,1
H0MN07091,H8UT03238,2
H0MN07091,H8WA01077,1
H0MN07091,H0MA09076,3
H0MN07091,H0UT04043,2
H0MN07091,H8VT01065,1
H0MN07091,H6MN07304,1
H0MN07091,H0NV04023,1
H0MN07091,S2CA01144,1
H0MN07091,S2IL00150,1
H8PA05071,H8PA05071,1371
H8PA05071,H0TX13228,108
H8PA05071,P80001571,787
H8PA05071,S0NM00124,6
H8PA05071,S6ME00159,194
H8PA05071,S8AZ00221,334
H8PA05071,S4SC00240,529
H8PA05071,S0GA00526,553
H8PA05071,H6CA22125,1161
H8PA05071,H0LA01087,343
H8PA05071,S4GA11285,554
H8PA05071,H0MN05178,241
H8PA05071,H8CA20059,283
H8PA05071,H6AK00045,37
H8PA05071,H0NC11233,290
H8PA05071,S2KY00012,626
H8PA05071,H8NY01148,193
H8PA05071,S4AK00214,877
H8PA05071,H8FL27185,71
H8PA05071,H0SC01394,166
H8PA05071,H4NY21079,446
H8PA05071,S2MT00096,336
H8PA05071,H0PA07132,18
H8PA05071,H0FL13158,126
H8PA05071,H6WY00159,63
H8PA05071,S0KY00156,290
H8PA05071,H4NY22051,1144
H8PA05071,S0GA00567,17
H8PA05071,S4CO00395,205
H8PA05071,H6OH04082,378
H8PA05071,H2MO02102,103
H8PA05071,H0IA01174,751
H8PA05071,H8NJ02166,816
H8PA05071,S4NC00162,201
H8PA05071,H0FL26036,1130
H8PA05071,H6FL18097,826
H8PA05071,H6NE02125,1139
H8PA05071,H4MT00050,34
H8PA05071,H0NY27090,8
H8PA05071,S0MN00328,138
H8PA05071,H8CA39240,254
H8PA05071,H2PA04135,53
H8PA05071,H0VA07158,33
H8PA05071,H6LA03148,30
H8PA05071,H4NC05146,25
H8PA05071,S8MI00372,216
H8PA05071,H2TX06335,63
H8PA05071,H2IL13120,811
H8PA05071,S0FL00338,411
H8PA05071,H2TX33040,2
H8PA05071,H0NV03132,85
H8PA05071,H6OH08315,10
H8PA05071,S4IA00129,327
H8PA05071,S2MO00536,111
H8PA05071,S8FL00273,71
H8PA05071,H6CO03139,12
H8PA05071,H8OH15076,5
H8PA05071,H2GA06131,1
H8PA05071,S4LA00065,474
H8PA05071,S6IN00191,171
H8PA05071,H0CA43108,196
H8PA05071,H2LA05126,99
H8PA05071,H4IA03115,23
H8PA05071,H0TX15124,20
H8PA05071,H0CA48024,747
H8PA05071,H0TX24209,808
H8PA05071,S8IN00171,12
H8PA05071,S2MO00585,88
H8PA05071,H8SD01055,1131
H8PA05071,S2PA00505,104
H8PA05071,H0NC09187,652
H8PA05071,S0TN00144,4
H8PA05071,H0CA25105,133
H8PA05071,H2TX31044,1137
H8PA05071,H8KS02199,16
H8PA05071,H2NC08185,689
H8PA05071,H8PA18199,758
H8PA05071,H0MD07197,142
H8PA05071,H2TX26093,6
H8PA05071,H0PA08205,8
H8PA05071,H2SC02059,33
H8PA05071,S8OH00086,12
H8PA05071,H0CO03165,62
H8PA05071,H0MN01045,46
H8PA05071,H0OR04107,31
H8PA05071,S2MO00593,25
H8PA05071,H2FL14186,113
H8PA05071,S0IA00028,94
H8PA05071,H0VA02118,85
H8PA05071,H4CA45089,19
H8PA05071,H0GA07273,20
H8PA05071,H0TX07170,59
H8PA05071,H0TX35015,74
H8PA05071,H0UT04076,806
H8PA05071,S0UT00165,59
H8PA05071,H8TX02166,832
H8PA05071,H0MS04120,1
H8PA05071,H6MI01226,39
H8PA05071,S0AL00230,69
H8PA05071,H4NY24073,1135
H8PA05071,S8MS00196,18
H8PA05071,S4LA00107,61
H8PA05071,S2TX00312,192
H8PA05071,H0WV01072,3
H8PA05071,H8TX06266,154
H8PA05071,H0MI08141,14
H8PA05071,H0KY06104,39
H8PA05071,H0NY11078,758
H8PA05071,S6AL00195,3
H8PA05071,H0CA08135,21
H8PA05071,H8FL06148,62
H8PA05071,S4OK00232,8
H8PA05071,H8MS03125,13
H8PA05071,S8TN00337,44
H8PA05071,S0NH00334,14
H8PA05071,H8IA02043,152
H8PA05071,H8VA05171,18
H8PA05071,S8UT00176,4
H8PA05071,H0MI03308,757
H8PA05071,H0IL06060,33
H8PA05071,S4AR00103,281
H8PA05071,S2TX00106,230
H8PA05071,H0WA03187,1139
H8PA05071,H8OH01043,49
H8PA05071,H8AZ08158,34
H8PA05071,S4NE00090,16
H8PA05071,H0ME02075,4
H8PA05071,H8IL14083,32
H8PA05071,H0NJ02155,10
H8PA05071,H2SC07256,26
H8PA05071,S8MO00160,177
H8PA05071,H4WA05077,46
H8PA05071,S2PA00489,33
H8PA05071,H6GA03113,35
H8PA05071,H2CA20094,767
H8PA05071,H6TX12060,23
H8PA05071,H0NY14270,53
H8PA05071,S2NC00307,20
H8PA05071,H4MO08162,15
H8PA05071,H6PA08277,73
H8PA05071,H8FL15230,7
H8PA05071,H6IN03229,747
H8PA05071,H2GA09150,21
H8PA05071,S4OK00083,19
H8PA05071,H0CA26145,9
H8PA05071,H0TX22302,1128
H8PA05071,S0WI00197,203
H8PA05071,H2OH02085,33
H8PA05071,H0IL11052,13
H8PA05071,S0KS00091,158
H8PA05071,H0ME02083,9
H8PA05071,H2NY18087,2
H8PA05071,H8OH16108,21
H8PA05071,H6TX02079,25
H8PA05071,H0IL17083,24
H8PA05071,H8NM02156,47
H8PA05071,H0TX32087,29
H8PA05071,H0TN01118,11
H8PA05071,H8OH05036,22
H8PA05071,S0KS00315,63
H8PA05071,H8VA01147,745
H8PA05071,S8MS00261,48
H8PA05071,S0TN00169,38
H8PA05071,H8KY02031,2
H8PA05071,H0CA28182,35
H8PA05071,H6FL02208,2
H8PA05071,H8SC04250,2
H8PA05071,S6WY00068,50
H8PA05071,H4IL12060,2
H8PA05071,H6FL13148,4
H8PA05071,H2IL16107,25
H8PA05071,H0IN02190,7
H8PA05071,H0IA04145,643
H8PA05071,H2UT02324,26
H8PA05071,H0OR02150,2
H8PA05071,S4AK00099,13
H8PA05071,H8GA06286,36
H8PA05071,H0CA48198,188
H8PA05071,S4SD00049,25
H8PA05071,H0WI03175,90
H8PA05071,H0MN02134,14
H8PA05071,H0TX11230,8
H8PA05071,H6MI04113,793
H8PA05071,H0NV04056,7
H8PA05071,H4MN06087,793
H8PA05071,H0GA06192,18
H8PA05071,S0KS00257,5
H8PA05071,H2NY14128,2
H8PA05071,H8TX21307,38
H8PA05071,H4NC10047,636
H8PA05071,H2TX06269,82
H8PA05071,H4TX10093,789
H8PA05071,H0IN05326,25
H8PA05071,H0OK05205,134
H8PA05071,H0TX32079,12
H8PA05071,H0FL13133,16
H8PA05071,H0FL03175,10
H8PA05071,H0MI13471,18
H8PA05071,S2GA00183,14
H8PA05071,H6FL01119,33
H8PA05071,S8WV00143,2
H8PA05071,H0SC03077,1127
H8PA05071,S2SD00068,28
H8PA05071,H0NJ07261,14
H8PA05071,H0PA06167,2
H8PA05071,H0NY02234,1134
H8PA05071,H0WI07127,21
H8PA05071,H2OH03067,33
H8PA05071,H2TX06251,66
H8PA05071,S0OH00133,15
H8PA05071,H0KS03244,1
H8PA05071,H0IN08114,1
H8PA05071,S2NC00489,72
H8PA05071,S0AR00150,159
H8PA05071,H8MD01094,6
H8PA05071,S0NH00326,3
H8PA05071,H0VA10160,3
H8PA05071,H8CA10209,1
H8PA05071,H0NH01282,34
H8PA05071,S0VA00146,14
H8PA05071,H0IL14197,4
H8PA05071,S4WV00159,31
H8PA05071,H2OH16069,3
H8PA05071,H2WA03100,1
H8PA05071,H0VA10186,11
H8PA05071,S8ID00027,164
H8PA05071,S2AZ00349,3
H8PA05071,S0VA00179,8
H8PA05071,H2OH16051,170
H8PA05071,H4GA01039,787
H8PA05071,H4GA11061,1
H8PA05071,S2AL00145,1
H8PA05071,H6KY01110,784
H8PA05071,H6WI08155,30
H8PA05071,H4MI07103,784
H8PA05071,H6MS01131,772
H8PA05071,H8AZ01237,6
H8PA05071,S0WY00137,12
H8PA05071,H8WV03097,25
H8PA05071,H8TX03123,7
H8PA05071,H0NJ09200,6
H8PA05071,S0ND00093,12
H8PA05071,H6CA44145,27
H8PA05071,H0AZ01259,3
H8PA05071,H0CA03128,1
H8PA05071,H0NY10112,3
H8PA05071,S8ND00120,10
H8PA05071,H8FL17053,6
H8PA05071,H0IL15129,3
H8PA05071,H2TX06343,16
H8PA05071,H0WI07101,749
H8PA05071,H0MI03290,57
H8PA05071,H0PA03271,1133
H8PA05071,H2TX08182,4
H8PA05071,S2WA00387,1
H8PA05071,H0FL10113,2
H8PA05071,H4NE01064,770
H8PA05071,H0VA09055,2
H8PA05071,H0PA08221,16
H8PA05071,H8TX27049,1
H8PA05071,H0AL02178,1
H8PA05071,H2IA05072,2
H8PA05071,S2AK00127,16
H8PA05071,S4PA00121,38
H8PA05071,H2AZ09142,22
H8PA05071,H4CO04090,8
H8PA05071,H0FL08208,1129
H8PA05071,S2NC00505,11
H8PA05071,H0NV04015,19
H8PA05071,S0MO00183,15
H8PA05071,S8ID00092,11
H8PA05071,S8NJ00483,4
H8PA05071,H0NC03149,1
H8PA05071,H8TN07076,5
H8PA05071,H0VA07133,13
H8PA05071,H6IL18088,6
H8PA05071,H0CA37167,1
H8PA05071,H0WA08103,2
H8PA05071,H0NM02229,2
H8PA05071,S2AZ00331,4
H8PA05071,H0KS02188,741
H8PA05071,S2GA00175,1
H8PA05071,H4WA04104,1129
H8PA05071,H0KS03236,3
H8PA05071,H6PR00082,26
H8PA05071,H0NY18172,5
H8PA05071,H8IN06129,744
H8PA05071,H0WI05113,5
H8PA05071,S8AL00381,89
H8PA05071,H0MN05251,8
H8PA05071,H8CA49108,14
H8PA05071,H2NM01276,13
H8PA05071,H8MN08043,5
H8PA05071,H8SC05158,2
H8PA05071,H8OH12180,7
H8PA05071,H8AL02171,1
H8PA05071,S0AL00206,2
H8PA05071,H2TX14149,1
H8PA05071,H8OK01157,1
H8PA05071,H4TX04039,1
H8PA05071,H2LA02156,30
H8PA05071,H6LA04138,1
H8PA05071,S0MA00232,4
H8PA05071,S2NE00094,19
H8PA05071,H2OK02083,4
H8PA05071,H6AL04098,9
H8PA05071,H0NY03083,37
H8PA05071,H6FL18121,3
H8PA05071,S2OH00329,2
H8PA05071,H0NC03172,14
H8PA05071,H8NY02104,1
H8PA05071,H8PA15260,1
H8PA05071,S2OH00360,20
H8PA05071,H0PA12181,16
H8PA05071,H0OH06189,9
H8PA05071,S0VA00104,1
H8PA05071,H6PA16320,8
H8PA05071,H0NJ07279,3
H8PA05071,H0SD01094,4
H8PA05071,H2OH15228,23
H8PA05071,H0FL19213,1
H8PA05071,H2NC07096,11
H8PA05071,H0NY29054,2
H8PA05071,H0KY05015,3
H8PA05071,H0VA05160,1
H8PA05071,H8VA06104,1
H8PA05071,H0MI11129,29
H8PA05071,H0MI10287,4
H8PA05071,S2AZ00356,7
H8PA05071,H2MT02050,3
H8PA05071,H4AZ06045,5
H8PA05071,H8MO09153,647
H8PA05071,H8PA10147,753
H8PA05071,H0CA45129,3
H8PA05071,H2VA07154,16
H8PA05071,H0OH18077,4
H8PA05071,H2CA37023,6
H8PA05071,H8ID02064,4
H8PA05071,H0IN01234,1
H8PA05071,H4MI04126,742
H8PA05071,H0FL19221,3
H8PA05071,H8TX06233,1
H8PA05071,H0CA40138,2
H8PA05071,H8OH16124,6
H8PA05071,S2PA00380,5
H8PA05071,H8WI01156,4
H8PA05071,H0MA07054,1
H8PA05071,H0MI02094,743
H8PA05071,H2NV03161,3
H8PA05071,H0MO06073,3
H8PA05071,H8KS04112,786
H8PA05071,H2LA02206,3
H8PA05071,H2NJ07192,1
H8PA05071,H2GA06123,1
H8PA05071,H0MO07113,3
H8PA05071,H4AR04048,8
H8PA05071,H0MA05132,1
H8PA05071,H6AZ09010,1
H8PA05071,H0VA07125,1
H8PA05071,H4AR02141,1127
H8PA05071,H2CA45125,2
H8PA05071,H0PA05094,1
H8PA05071,H0NY11094,1
H8PA05071,H0NY20111,1
H8PA05071,H0OK05247,1
H8PA05071,H2OH14064,8
H8PA05071,H4NJ01118,1
H8PA05071,S2PA00471,19
H8PA05071,S0KS00299,1
H8PA05071,H0FL15104,8
H8PA05071,H4WV02080,5
H8PA05071,H8CA04152,2
H8PA05071,H2CA01177,4
H8PA05071,H0TX32053,2
H8PA05071,H0FL09115,2
H8PA05071,H0FL24205,9
H8PA05071,H0KS01123,2
H8PA05071,H0FL19171,1
H8PA05071,H0VA11127,1
H8PA05071,S0IL00543,3
H8PA05071,H0FL03159,2
H8PA05071,H6FL09070,2
H8PA05071,H0FL22084,3
H8PA05071,H0MI08125,2
H8PA05071,H2TN07103,7
H8PA05071,H4TX04153,4
H8PA05071,H6AZ05083,1
H8PA05071,H2TX06228,4
H8PA05071,H2FL21090,1
H8PA05071,H2GA12121,3
H8PA05071,H2RI01202,2
H8PA05071,H0AL01055,5
H8PA05071,H6NE03115,3
H8PA05071,S2MO00544,2
H8PA05071,H0WA02197,1
H8PA05071,H0FL22100,1
H8PA05071,H2NJ11137,9
H8PA05071,S2GA00209,5
H8PA05071,H0NC06241,1
H8PA05071,H4OK06056,1
H8PA05071,H0NC11191,2
H8PA05071,H0NC02158,1
H8PA05071,H0IL11110,1
H8PA05071,H2FL21074,1
H8PA05071,H6IN09176,2
H8PA05071,H8PA13125,6
H8PA05071,H2AL03032,1
H8PA05071,H0IA04152,1
H8PA05071,H2MA02077,2
H8PA05071,H2NC11080,1
H8PA05071,H0TN04195,2
H8PA05071,H0GA08099,2
H8PA05071,H0PA08197,1
H8PA05071,H0PA17107,1
H0TX13228,H0TX13228,12413
H0TX13228,P80001571,8169
H0TX13228,S0NM00124,126
H0TX13228,S6ME00159,2619
H0TX13228,S8AZ00221,5005
H0TX13228,S4SC00240,3332
H0TX13228,S0GA00526,4569
H0TX13228,H6CA22125,3490
H0TX13228,H0LA01087,2702
