total_raised,total_contributions,date,committee,committee_name
150.0,3,2021-04,C00696492,HUFFMAN FOR NC
320.0,10,2021-01,C00592659,VICENTE GONZALEZ FOR CONGRESS
350.0,9,2021-05,C00778423,ZACHARIAH MANNING FOR CONGRESS
100.0,1,2021-05,C00741595,COMMITTEE TO ELECT ALMONORD FOR CONGRESS
630.0,19,2021-01,C00693044,PEOPLE FIRST FUTURE
100.0,1,2021-02,C00376665,COOPER FOR CONGRESS
375.0,11,2021-03,C00708792,REGINA MARSTON FOR CONGRESSIONAL DISTRICT 42
929.0,28,2021-06,C00709501,MAEBE A. GIRL FOR CONGRESS
100.0,1,2021-02,C00649707,AMY FOR THE PEOPLE
149.0,2,2021-03,C00768788,SAVANNA REDDEN FOR CONGRESS
99.0,1,2021-04,C00768788,SAVANNA REDDEN FOR CONGRESS
80.0,1,2021-06,C00780650,REED FOR MISSOURI
185.0,6,2021-04,C00770875,FRIENDS OF BEAU CANNON
165.0,4,2021-01,C00450049,PAUL TONKO FOR CONGRESS
121.43,2,2021-06,C00695866,KUMAR FOR CONGRESS 2020
205.0,6,2021-02,C00765792,DAVID L ANDERSON JR CAMPAIGN COMMITTEE
445.0,13,2021-01,C00640938,JOAN GREENE FOR CONGRESS
355.8900000000001,14,2021-04,C00691832,CHRISTINE FOR CONGRESS
235.0,7,2021-04,C00728311,WASHBURN FOR WISCONSIN SIXTH
333.0,10,2021-06,C00776054,JESSE FOR NEW YORK
137.8,5,2021-01,C00697334,MCCORKLE FOR COLORADO
100.0,2,2021-05,C00778282,"SIMS FOR NEVADA, INC."
125.0,4,2021-02,C00708792,REGINA MARSTON FOR CONGRESSIONAL DISTRICT 42
677.2000000000004,24,2021-03,C00727800,MOE DAVIS FOR CONGRESS
70.22,2,2021-05,C00778993,JAMES FOR ARKANSAS
395.0,15,2021-06,C00712760,SNOW PAC
240.0,7,2021-05,C00771378,FRIENDS TO ELECT MARSHA WILLIAMS
250.0,8,2021-01,C00311639,DIANA DEGETTE FOR CONGRESS
225.0,7,2021-03,C00578567,KEEP AL GREEN IN CONGRESS
215.44,7,2021-05,C00780650,REED FOR MISSOURI
965.0,37,2021-03,C00763086,AUSTIN SEARLE FOR SENATE
210.66,6,2021-02,C00764316,AYYAS 2022
50.0,1,2021-05,C00764563,THE COMMITTEE TO ELECT MICHAEL RUIZ TO CONGRESS
75.0,2,2021-01,C00708792,REGINA MARSTON FOR CONGRESSIONAL DISTRICT 42
300.0,8,2021-02,C00574640,ANTHONY BROWN FOR CONGRESS
120.0,4,2021-04,C00578567,KEEP AL GREEN IN CONGRESS
619.0,20,2021-02,C00635888,AMMAR CAMPA-NAJJAR FOR CONGRESS
120.0,4,2021-05,C00777615,BIANCA FOR SANFRANCISCO
315.0,10,2021-01,C00635888,AMMAR CAMPA-NAJJAR FOR CONGRESS
146.24,5,2021-05,C00728311,WASHBURN FOR WISCONSIN SIXTH
300.0,10,2021-04,C00591388,KIMBERLY WALKER FOR CONGRESS CAMPAIGN
135.0,3,2021-02,C00764027,STEPHEN HOULAHAN FOR CONGRESS
75.0,2,2021-04,C00772574,FRIENDSOFKIRBYBIRGANS
100.0,3,2021-03,C00770966,LOURIN HUBBARD FOR CONGRESS
719.18,24,2021-01,C00215905,DEFAZIO FOR CONGRESS
200.0,5,2021-06,C00708792,REGINA MARSTON FOR CONGRESSIONAL DISTRICT 42
566.95,15,2021-05,C00691832,CHRISTINE FOR CONGRESS
75.0,2,2021-06,C00762476,RYAN NORRIS FOR CONGRESS
50.0,1,2021-06,C00742395,MEG FOR CONGRESS
100.0,3,2021-06,C00770172,JEWEL KELLY FOR US SENATE
265.0,10,2021-03,C00770057,WILLIAM COMPTON FOR CONGRESS
93.0,3,2021-06,C00770057,WILLIAM COMPTON FOR CONGRESS
450.0,15,2021-01,C00255562,FRIENDS OF JIM CLYBURN
425.0,13,2021-03,C00772236,JEREMY FOR COLORADO
70.0,2,2021-06,C00591388,KIMBERLY WALKER FOR CONGRESS CAMPAIGN
100.0,3,2021-01,C00765412,MCKAYLA WILKES FOR CONGRESS
370.0,10,2021-01,C00763086,AUSTIN SEARLE FOR SENATE
625.0,23,2021-05,C00766386,COMMITTEE TO ELECT JOHN STEPHENS
275.0,9,2021-03,C00635888,AMMAR CAMPA-NAJJAR FOR CONGRESS
152.0,4,2021-05,C00772350,FRIENDS OF EVAN KAIL
70.0,2,2021-03,C00765222,TONY ELDON FOR FLORIDA
50.0,1,2021-06,C00765792,DAVID L ANDERSON JR CAMPAIGN COMMITTEE
75.0,2,2021-05,C00539890,FEINSTEIN FOR SENATE 2024
75.0,2,2021-04,C00539890,FEINSTEIN FOR SENATE 2024
210.0,8,2021-02,C00733261,"BOOKER FOR THE PEOPLE, LTD"
75.0,2,2021-02,C00539890,FEINSTEIN FOR SENATE 2024
50.0,1,2021-02,C00726372,KWEISI MFUME FOR CONGRESS
75.0,2,2021-03,C00539890,FEINSTEIN FOR SENATE 2024
150.0,4,2021-01,C00494856,LOIS FRANKEL FOR CONGRESS
125.0,3,2021-06,C00693234,"WARREN FOR PRESIDENT, INC."
155.0,6,2021-05,C00733261,"BOOKER FOR THE PEOPLE, LTD"
105.0,4,2021-04,C00733261,"BOOKER FOR THE PEOPLE, LTD"
260.0,8,2021-05,C00764027,STEPHEN HOULAHAN FOR CONGRESS
125.0,4,2021-02,C00460055,FREDERICA S. WILSON FOR CONGRESS
140.0,5,2021-05,C00460055,FREDERICA S. WILSON FOR CONGRESS
130.0,4,2021-05,C00768291,DAN LAMBERT FOR FLORIDA
225.0,7,2021-03,C00772608,LUCY LAUSER FOR CONGRESS
476.0,17,2021-02,C00763086,AUSTIN SEARLE FOR SENATE
50.0,1,2021-01,C00722686,RUSSELL FOSTER FOR CONGESS
125.0,4,2021-05,C00765941,ALLEN GLINES FOR UNITED STATES SENATE
405.0,16,2021-04,C00703124,MUSCATO FOR CONGRESS
160.0,6,2021-01,C00703124,MUSCATO FOR CONGRESS
65.0,2,2021-06,C00768879,ERIC ULIS FOR CONGRESS
142.72,5,2021-05,C00772822,COMMITTEE TO ELECT CHARLES THOMPSON FOR CONGRESS
102.0,3,2021-03,C00767855,SWANSON FOR CONGRESS
350.0,11,2021-06,C00651042,KIRKPATRICK FOR CONGRESS
100.0,3,2021-05,C00769257,STEVE MILLER FOR CONGRESS
125.0,4,2021-06,C00777748,DENTON LEE FOR NC
120.0,3,2021-02,C00766980,FRIENDS OF COLE
50.0,1,2021-06,C00776302,GILBERTO GONZALEZ FOR CONGRESS
235.0,10,2021-04,C00764928,RALEIGH BOWMAN FOR CONGRESS
460.0,21,2021-06,C00763086,AUSTIN SEARLE FOR SENATE
175.0,6,2021-04,C00770057,WILLIAM COMPTON FOR CONGRESS
50.0,1,2021-06,C00776203,FRIENDS OF MARCOS J URREA
225.59999999999997,9,2021-01,C00271312,COMMITTEE TO RE-ELECT NYDIA M. VELAZQUEZ TO CONGRESS
75.0,2,2021-06,C00772830,FRIENDS OF ERNEST JOSEPH OPPEGAARD-PELTIER
325.0,11,2021-03,C00728311,WASHBURN FOR WISCONSIN SIXTH
100.0,3,2021-01,C00424713,COMMITTEE TO ELECT ALAN GRAYSON
50.0,1,2021-05,C00772608,LUCY LAUSER FOR CONGRESS
122.0,4,2021-06,C00711101,MARK JUDSON FOR CONGRESS
50.0,1,2021-03,C00764316,AYYAS 2022
50.0,1,2021-05,C00769430,DESVIGNES FOR CONGRESS COMMITTEE
75.0,2,2021-04,C00653196,DAVID TRONE FOR CONGRESS
50.0,1,2021-06,C00767020,WILL B. FRIENDS
50.0,1,2021-04,C00767020,WILL B. FRIENDS
50.0,1,2021-05,C00767020,WILL B. FRIENDS
50.0,1,2021-02,C00767020,WILL B. FRIENDS
50.0,1,2021-03,C00767020,WILL B. FRIENDS
118.0,4,2021-01,C00575126,JAMIE RASKIN FOR CONGRESS
75.0,2,2021-03,C00770875,FRIENDS OF BEAU CANNON
50.0,1,2021-04,C00711101,MARK JUDSON FOR CONGRESS
50.0,1,2021-02,C00678045,CHRISTOPHER HALE FOR TENNESSEE
120.0,3,2021-02,C00765685,KIM NOWAK FOR CONGRESS 2022
50.0,1,2021-03,C00765685,KIM NOWAK FOR CONGRESS 2022
50.0,1,2021-04,C00765685,KIM NOWAK FOR CONGRESS 2022
50.0,1,2021-05,C00765685,KIM NOWAK FOR CONGRESS 2022
50.0,1,2021-06,C00765685,KIM NOWAK FOR CONGRESS 2022
175.0,6,2021-01,C00591065,DWIGHT EVANS FOR CONGRESS
115.0,4,2021-04,C00770313,COMMITTEE TO ELECT AVA EDWARDS
70.2,2,2021-02,C00696492,HUFFMAN FOR NC
50.0,1,2021-01,C00710533,DEPASQUALE FOR PA 10
115.0,4,2021-02,C00767285,TREY J HUNT FOR CONGRESS
100.0,3,2021-05,C00726422,DANWHITCONGRESS
100.0,3,2021-01,C00610964,MCEACHIN FOR CONGRESS
125.0,4,2021-05,C00713743,FRIENDS OF DESIREE TIMS
50.0,1,2021-05,C00460261,AL LAWSON FOR CONGRESS
83.7,3,2021-01,C00577353,BARRAGAN FOR CONGRESS
122.0,4,2021-05,C00743286,COMMITTEE TO ELECT PAM KEITH
67.0,2,2021-02,C00442921,ANDRE CARSON FOR CONGRESS
67.0,2,2021-03,C00442921,ANDRE CARSON FOR CONGRESS
538.0,23,2021-04,C00766386,COMMITTEE TO ELECT JOHN STEPHENS
140.0,5,2021-02,C00722686,RUSSELL FOSTER FOR CONGESS
105.0,4,2021-02,C00764563,THE COMMITTEE TO ELECT MICHAEL RUIZ TO CONGRESS
180.0,7,2021-03,C00693234,"WARREN FOR PRESIDENT, INC."
90.0,3,2021-06,C00771311,EZRA WATSON FOR CONGRESS
30.0,1,2021-06,C00781872,SHEFFEY WITH OHIOANS
55.0,2,2021-05,C00764928,RALEIGH BOWMAN FOR CONGRESS
55.0,2,2021-06,C00775049,ERIC CURRY FOR SF
80.0,3,2021-06,C00768291,DAN LAMBERT FOR FLORIDA
98.0,4,2021-04,C00764563,THE COMMITTEE TO ELECT MICHAEL RUIZ TO CONGRESS
74.0,3,2021-04,C00767855,SWANSON FOR CONGRESS
27.0,1,2021-01,C00725739,SALEM FOR CONGRESS
74.0,3,2021-04,C00765222,TONY ELDON FOR FLORIDA
47.0,2,2021-01,C00764563,THE COMMITTEE TO ELECT MICHAEL RUIZ TO CONGRESS
77.0,3,2021-06,C00780106,DAVID C PETERSON FOR CONGRESS
25.0,1,2021-05,C00308742,SHERMAN FOR CONGRESS
43.0,2,2021-01,C00711101,MARK JUDSON FOR CONGRESS
25.0,1,2021-05,C00172619,DAVIS FOR CONGRESS/FRIENDS OF DAVIS
50.0,2,2021-05,C00772574,FRIENDSOFKIRBYBIRGANS
69.48,3,2021-05,C00257121,CITIZENS FOR RUSH
150.0,6,2021-04,C00672154,DELINA DISANTO FOR CONGRESS
130.88,6,2021-06,C00766840,COLIN WILHELM FOR COLORADO
25.0,1,2021-04,C00777748,DENTON LEE FOR NC
25.0,1,2021-02,C00712224,THE BLUE INITIATIVE
100.0,4,2021-04,C00723734,TEXANS FOR MIKAL WILLIAMS
50.0,2,2021-02,C00768580,SWOBODA FOR CONGRESS
50.0,2,2021-03,C00711101,MARK JUDSON FOR CONGRESS
270.0,11,2021-02,C00728311,WASHBURN FOR WISCONSIN SIXTH
390.0,17,2021-02,C00768960,HEATHER KILPATRICK FOR CONGRESS LLC
25.0,1,2021-05,C00713297,WENDY DAVIS FOR CONGRESS
70.0,3,2021-06,C00723734,TEXANS FOR MIKAL WILLIAMS
150.0,6,2021-06,C00780510,FRIENDS OF NAVJOT PAL KAUR
25.0,1,2021-01,C00581074,DARREN SOTO FOR CONGRESS
165.0,7,2021-01,C00748814,AARIKA FOR CONGRESS
170.0,7,2021-02,C00384057,STAND WITH SANCHEZ
25.0,1,2021-03,C00771311,EZRA WATSON FOR CONGRESS
25.0,1,2021-04,C00771311,EZRA WATSON FOR CONGRESS
25.0,1,2021-04,C00734830,ELECT JENNIFER PINGLEY RN
25.0,1,2021-06,C00778282,"SIMS FOR NEVADA, INC."
75.0,3,2021-01,C00675108,JOE MORELLE FOR CONGRESS
100.0,4,2021-04,C00768580,SWOBODA FOR CONGRESS
125.0,5,2021-01,C00765941,ALLEN GLINES FOR UNITED STATES SENATE
25.0,1,2021-06,C00770875,FRIENDS OF BEAU CANNON
25.0,1,2021-05,C00776674,TERELL FOR CHANGE
75.0,3,2021-01,C00557652,NORMA TORRES FOR CONGRESS
50.0,2,2021-06,C00741736,CHARLES WEST FOR CONGRESS
50.0,2,2021-05,C00766261,HOWARD 2 CONGRESS
50.0,2,2021-04,C00766261,HOWARD 2 CONGRESS
125.0,5,2021-01,C00574640,ANTHONY BROWN FOR CONGRESS
25.0,1,2021-05,C00741736,CHARLES WEST FOR CONGRESS
90.0,4,2021-02,C00238907,THE REED COMMITTEE
25.0,1,2021-02,C00757633,COMMITTEE TO ELECT BRIAN JAYE
25.0,1,2021-03,C00653196,DAVID TRONE FOR CONGRESS
25.0,1,2021-02,C00653196,DAVID TRONE FOR CONGRESS
25.0,1,2021-06,C00778423,ZACHARIAH MANNING FOR CONGRESS
25.0,1,2021-05,C00774471,AUSTIN RODILL FOR CONGRESS
50.0,2,2021-05,C00708792,REGINA MARSTON FOR CONGRESSIONAL DISTRICT 42
95.0,4,2021-04,C00708792,REGINA MARSTON FOR CONGRESSIONAL DISTRICT 42
45.0,2,2021-01,C00578567,KEEP AL GREEN IN CONGRESS
25.0,1,2021-03,C00698282,DR AKINYEMI AGBEDE FOR UNITED STATES SENATE 2022
25.0,1,2021-02,C00696054,MARIANNE WILLIAMSON FOR PRESIDENT
25.0,1,2021-04,C00732206,BOSWELL 4 CONGRESS
25.0,1,2021-04,C00767012,PEOPLE'S PARTY FOR LUND 2022
25.0,1,2021-01,C00469163,TED DEUTCH FOR CONGRESS COMMITTEE
90.0,4,2021-02,C00693234,"WARREN FOR PRESIDENT, INC."
25.0,1,2021-03,C00639310,EASTMAN FOR CONGRESS
50.0,2,2021-06,C00765941,ALLEN GLINES FOR UNITED STATES SENATE
50.0,2,2021-04,C00765941,ALLEN GLINES FOR UNITED STATES SENATE
50.0,2,2021-03,C00769588,PEOPLE OF THE 9TH FOR STEPHANIE
25.0,1,2021-06,C00741595,COMMITTEE TO ELECT ALMONORD FOR CONGRESS
25.0,1,2021-03,C00729558,SCHUPP FOR CONGRESS
50.0,2,2021-02,C00140715,HOYER FOR CONGRESS
25.0,1,2021-06,C00769760,RANCHERS FOR RESPONSIBLE GOVERNMENT
25.0,1,2021-06,C00772574,FRIENDSOFKIRBYBIRGANS
50.0,2,2021-03,C00696054,MARIANNE WILLIAMSON FOR PRESIDENT
60.22,3,2021-06,C00722686,RUSSELL FOSTER FOR CONGESS
70.0,3,2021-03,C00768978,ANGELA GETER FOR US SENATE
45.0,2,2021-01,C00498873,TONY CARDENAS FOR CONGRESS
25.0,1,2021-05,C00780106,DAVID C PETERSON FOR CONGRESS
25.0,1,2021-05,C00772467,S. DAVID GOENAGA-TORRES CD5
25.0,1,2021-03,C00757633,COMMITTEE TO ELECT BRIAN JAYE
25.0,1,2021-03,C00765933,DAVENPORT FOR NORTH CAROLINA
50.0,2,2021-06,C00772467,S. DAVID GOENAGA-TORRES CD5
25.0,1,2021-01,C00701953,ADRIANO ESPAILLAT FOR CONGRESS
25.0,1,2021-05,C00376665,COOPER FOR CONGRESS
25.0,1,2021-03,C00765792,DAVID L ANDERSON JR CAMPAIGN COMMITTEE
60.0,3,2021-01,C00398644,MCNERNEY FOR CONGRESS
50.0,2,2021-05,C00344697,LANGEVIN FOR CONGRESS
50.0,2,2021-03,C00344697,LANGEVIN FOR CONGRESS
75.0,3,2021-01,C00344697,LANGEVIN FOR CONGRESS
135.75,6,2021-03,C00498212,ALAN LOWENTHAL FOR CONGRESS
25.0,1,2021-02,C00734830,ELECT JENNIFER PINGLEY RN
25.0,1,2021-02,C00750828,ANGEL A RIOS FOR CONGRESS
25.0,1,2021-05,C00767012,PEOPLE'S PARTY FOR LUND 2022
95.0,4,2021-06,C00772749,PEOPLE FOR JEFFREY AGAN JR
25.0,1,2021-05,C00770875,FRIENDS OF BEAU CANNON
70.0,3,2021-01,C00752584,"NIKEMA FOR CONGRESS, INC"
65.0,3,2021-06,C00770313,COMMITTEE TO ELECT AVA EDWARDS
25.0,1,2021-05,C00770313,COMMITTEE TO ELECT AVA EDWARDS
25.0,1,2021-02,C00286500,DOGGETT FOR CONGRESS
25.0,1,2021-02,C00697615,FRIENDS OF VALERIE MCCRAY
25.0,1,2021-01,C00697615,FRIENDS OF VALERIE MCCRAY
44.480000000000004,2,2021-05,C00244335,CITIZENS FOR ELEANOR HOLMES NORTON
25.0,1,2021-06,C00244335,CITIZENS FOR ELEANOR HOLMES NORTON
25.0,1,2021-01,C00539890,FEINSTEIN FOR SENATE 2024
50.0,2,2021-06,C00772780,JESSE PHILIPPE WORKING HARDER FOR FAMILIES
25.0,1,2021-05,C00742395,MEG FOR CONGRESS
25.0,1,2021-04,C00772467,S. DAVID GOENAGA-TORRES CD5
25.0,1,2021-01,C00238907,THE REED COMMITTEE
40.0,2,2021-04,C00770966,LOURIN HUBBARD FOR CONGRESS
25.0,1,2021-01,C00728311,WASHBURN FOR WISCONSIN SIXTH
25.0,1,2021-05,C00254573,EDDIE BERNICE JOHNSON FOR CONGRESS
70.0,3,2021-05,C00443705,JACKIE SPEIER FOR CONGRESS
50.0,2,2021-03,C00771378,FRIENDS TO ELECT MARSHA WILLIAMS
25.0,1,2021-06,C00780015,FORREST BOWER FOR INDIANA
25.0,1,2021-04,C00733360,OUR FRIEND BRANDAUN
25.0,1,2021-04,C00776716,MUGULUSI FOR US SENATE
25.0,1,2021-06,C00764951,GREG TANAKA FOR CONGRESS
25.0,1,2021-01,C00766386,COMMITTEE TO ELECT JOHN STEPHENS
25.0,1,2021-01,C00460055,FREDERICA S. WILSON FOR CONGRESS
70.0,3,2021-06,C00728311,WASHBURN FOR WISCONSIN SIXTH
25.0,1,2021-06,C00781344,BABAK REZAEI FOR CONGRESS
25.0,1,2021-05,C00770057,WILLIAM COMPTON FOR CONGRESS
25.0,1,2021-03,C00766022,MIA MASON FOR CONGRESS
25.0,1,2021-02,C00764928,RALEIGH BOWMAN FOR CONGRESS
25.0,1,2021-05,C00770172,JEWEL KELLY FOR US SENATE
45.11,2,2021-01,C00694604,KAHELE FOR CONGRESS
23.0,1,2021-04,C00635888,AMMAR CAMPA-NAJJAR FOR CONGRESS
22.73,1,2021-05,C00695866,KUMAR FOR CONGRESS 2020
21.0,1,2021-04,C00712554,DANIEL KILGORE FOR OHIO
20.22,1,2021-05,C00722686,RUSSELL FOSTER FOR CONGESS
20.22,1,2021-06,C00764316,AYYAS 2022
20.2,1,2021-05,C00704510,"SETH MOULTON FOR AMERICA, INC."
40.0,2,2021-04,C00778464,FRIENDS OF JEVIN D. HODGE
20.0,1,2021-04,C00777615,BIANCA FOR SANFRANCISCO
35.0,2,2021-03,C00462697,GARAMENDI FOR CONGRESS
40.0,2,2021-05,C00768077,MATHEW JEDEIKIN FOR CONGRESS
20.0,1,2021-06,C00764670,SQUIRES FOR CONGRESS
35.0,2,2021-04,C00768879,ERIC ULIS FOR CONGRESS
20.0,1,2021-05,C00701490,MARK GAMBA FOR CONGRESS
20.0,1,2021-06,C00701490,MARK GAMBA FOR CONGRESS
20.0,1,2021-04,C00701490,MARK GAMBA FOR CONGRESS
19.48,1,2021-04,C00257121,CITIZENS FOR RUSH
18.0,1,2021-04,C00575233,ERIC LYNN FOR CONGRESS
18.0,1,2021-03,C00743286,COMMITTEE TO ELECT PAM KEITH
15.0,1,2021-04,C00462697,GARAMENDI FOR CONGRESS
